,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_lmt,attack_cat,Label,sIPtype,dIPtype
1445607,udp,CON,0.001048,146,178,31,29,0,0,dns,557251.94,679389.4,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,3,1,2,1,1,2,normal,0,ext,ext
454080,udp,CON,0.001033,146,178,31,29,0,0,dns,565343.7,689254.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0,0,5,3,3,3,1,1,1,normal,0,ext,ext
1628146,tcp,FIN,0.005793,4256,2456,31,29,7,7,-,5551527.5,3203866.8,18,18,255,255,3019677276,3023262106,236,136,0,0,17.388594,0.437713,0.317824,0.308706,0.000724,0.000539,0.000185,0,0,0.0,0,0,5,9,5,5,1,1,3,normal,0,ext,ext
745943,tcp,FIN,0.009069,2230,13968,31,29,7,11,-,1909802.5,11979270.0,34,36,255,255,155073842,155410623,66,388,0,0,15.080208,14.10447,0.259636,0.240057,0.000814,0.000656,0.000158,0,0,0.0,0,0,10,8,5,9,1,1,2,normal,0,ext,ext
1972255,other,INT,6e-06,200,0,254,0,0,0,-,133333330.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0,0,5,5,2,3,2,2,5,Generic,1,ext,ext
1152190,tcp,FIN,0.014289,2750,27620,31,29,7,16,-,1504933.9,15127721.0,44,46,255,255,4073124762,4073465282,63,600,0,0,18.38182,17.648062,0.323977,0.30975,0.000776,0.00065,0.000126,0,0,0.0,0,0,7,2,2,3,1,1,2,normal,0,ext,ext
1302515,tcp,FIN,1.221984,1684,10168,31,29,3,5,http,10239.086,62874.8,14,18,255,255,2055343762,4219101471,120,565,1,3924,9096.635,7963.8687,93.972,71.85271,0.000604,0.000483,0.000121,0,0,1.0,0,0,3,1,2,2,2,1,1,normal,0,ext,ext
221499,udp,CON,0.001109,146,178,31,29,0,0,dns,526600.56,642019.9,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,2,5,3,4,2,1,1,normal,0,ext,ext
1667810,tcp,FIN,1.150446,774,556,254,252,4,3,-,4999.8,3483.866,14,10,255,255,2590767547,2577257483,55,56,0,0,4394.063,163.96692,84.936,117.60978,0.13161,0.091949,0.039661,0,1,0.0,0,0,2,2,1,1,1,1,2,normal,0,ext,ext
1555669,tcp,FIN,0.071822,3718,45854,31,29,7,24,-,407563.12,5025201.0,62,62,255,255,3067299821,996339951,60,740,0,0,0.0,2.340164,1.171934,1.166,0.000887,0.000693,0.000194,0,0,0.0,0,0,3,6,2,1,1,1,1,normal,0,ext,ext
471107,tcp,FIN,0.071693,2750,27730,31,29,7,16,-,299945.6,3027129.5,44,46,255,255,54898202,2205083819,63,603,0,0,98.88663,96.30846,1.657884,1.566511,0.001356,0.001193,0.000163,0,0,0.0,0,0,13,10,5,5,1,1,1,normal,0,ext,ext
1741162,tcp,FIN,0.010185,424,8824,31,29,1,4,ftp-data,291408.94,6353657.5,8,12,255,255,3479563305,3488476437,53,735,0,0,96.177376,46.63426,1.403,0.883182,0.00059,0.000467,0.000123,0,0,0.0,0,0,3,3,5,7,1,1,5,normal,0,ext,ext
92881,tcp,FIN,0.046494,320,1888,31,29,1,2,ftp-data,45941.414,284251.72,6,8,255,255,2230054939,2287635839,53,236,0,0,643.6078,15.759702,9.2346,6.570143,0.000645,0.000497,0.000148,0,0,0.0,0,0,6,3,5,9,2,1,2,normal,0,ext,ext
1230099,tcp,FIN,0.046351,320,1890,31,29,1,2,ftp-data,46083.15,285473.88,6,8,255,255,3750101435,2353182905,53,236,0,0,642.3123,15.753552,9.2064,6.552857,0.000599,0.000477,0.000122,0,0,0.0,0,0,6,4,3,10,1,1,4,normal,0,ext,ext
880185,tcp,FIN,5.268076,18926,801344,31,29,29,286,-,28655.623,1214981.8,334,632,255,255,2213934016,70013826,57,1268,0,0,5682.9614,4127.564,15.819054,8.348039,0.000582,0.00046,0.000122,0,0,0.0,0,0,3,9,3,2,2,1,2,normal,0,ext,ext
1178313,tcp,FIN,0.009271,3728,5474,31,29,7,7,ssh,3116816.0,4526804.0,32,24,255,255,983167094,3133012693,117,228,0,0,18.266527,0.611596,0.309033,0.390727,0.000696,0.000552,0.000144,0,0,0.0,0,0,1,1,5,7,1,1,4,normal,0,ext,ext
280775,tcp,FIN,1.006011,1684,10168,31,29,3,5,http,12437.239,76372.92,14,18,255,255,160463293,2311025373,120,565,1,3924,8765.932,7674.9844,77.358536,59.143528,0.000717,0.000567,0.00015,0,0,1.0,0,0,3,2,3,7,2,2,2,normal,0,ext,ext
1470691,tcp,FIN,0.125059,3848,19084,31,29,11,15,-,241294.12,1197322.9,50,52,255,255,1289058001,3438933544,77,367,0,0,274.99515,270.20642,2.545041,2.441412,0.000967,0.000539,0.000428,0,0,0.0,0,0,5,2,2,4,1,1,1,normal,0,ext,ext
1231528,tcp,FIN,0.006467,2158,1918,31,29,6,5,-,2559455.8,2255141.5,24,20,255,255,3062874603,917729763,90,96,0,0,15.060002,17.908487,0.281174,0.308579,0.000599,0.000484,0.000115,0,0,0.0,0,0,8,2,2,4,1,1,1,normal,0,ext,ext
467950,tcp,FIN,0.064548,2974,30814,31,29,7,18,-,361033.66,3742703.0,48,50,255,255,2531312286,2556290666,62,616,0,0,81.35601,78.51334,1.366298,1.305122,0.00073,0.000594,0.000136,0,0,0.0,0,0,6,3,1,4,1,1,1,normal,0,ext,ext
1922048,tcp,FIN,7.251127,564082,4458,62,252,213,8,smtp,620898.8,4862.141,432,86,255,255,3381998539,2821091702,1306,52,0,0,1867.7415,97.28576,16.941885,84.16284,0.119223,0.070541,0.048682,0,1,0.0,0,0,1,1,2,1,1,1,1,Exploits,1,ext,ext
1976543,tcp,FIN,1.628888,7814,15726,31,29,30,32,-,38062.777,76626.51,122,126,255,255,2662466055,2664039590,64,125,0,0,805.8725,795.56165,13.459049,13.026664,0.000678,0.000553,0.000125,0,0,0.0,0,0,10,5,2,4,1,1,2,normal,0,ext,ext
743773,tcp,FIN,0.019316,2230,13968,31,29,7,11,-,896665.94,5624352.5,34,36,255,255,3934196419,1784955174,66,388,0,0,46.05768,42.94938,0.573394,0.533514,0.000791,0.000633,0.000158,0,0,0.0,0,0,10,5,4,3,1,1,1,normal,0,ext,ext
392915,tcp,FIN,0.780851,7814,15240,31,29,30,32,-,79400.555,154907.9,122,126,255,255,1642082322,1643087921,64,121,0,0,427.7361,422.50043,6.504175,6.242464,0.000695,0.00054,0.000155,0,0,0.0,0,0,3,10,7,3,1,1,1,normal,0,ext,ext
1916499,tcp,FIN,0.033721,4550,69056,31,29,7,33,-,1065686.1,16178168.0,78,80,255,255,1876730073,4022421586,58,863,0,0,23.196808,22.182016,0.438553,0.419342,0.000717,0.000584,0.000133,0,0,0.0,0,0,12,4,7,5,1,1,1,normal,0,ext,ext
2033646,tcp,FIN,0.06228,320,1912,31,29,1,2,ftp-data,34296.727,214900.45,6,8,255,255,353026010,2577704727,53,239,0,0,866.9167,21.27546,12.3948,8.822714,0.000653,0.000515,0.000138,0,0,0.0,0,0,3,4,4,2,1,1,5,normal,0,ext,ext
1114941,tcp,FIN,1.148879,1684,10168,31,29,3,5,http,10890.615,66875.62,14,18,255,255,2058357609,2059389681,120,565,1,3924,8854.921,7753.845,88.34831,67.55229,0.000606,0.000486,0.00012,0,0,1.0,0,0,1,2,8,3,1,1,1,normal,0,ext,ext
1418591,tcp,FIN,0.103914,2542,23278,31,29,7,14,-,190850.12,1749446.6,40,42,255,255,4152769866,2007638731,64,554,0,0,0.0,171.43085,2.726079,2.521024,0.000682,0.000549,0.000133,0,0,0.0,0,0,6,9,3,4,1,1,2,normal,0,ext,ext
495281,udp,CON,0.000983,132,164,31,29,0,0,dns,537131.2,667344.8,2,2,0,0,0,0,66,82,0,0,0.0,0.0,0.001,0.009,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,2,1,1,1,normal,0,ext,ext
1580358,tcp,FIN,0.01253,2438,18678,31,29,7,13,-,1515722.2,11627773.0,38,40,255,255,4074330921,4086225353,64,467,0,0,18.962795,17.828703,0.338889,0.308974,0.000611,0.000476,0.000135,0,0,0.0,0,0,8,6,2,3,1,1,1,normal,0,ext,ext
1296422,tcp,FIN,0.21409,1420,268,254,252,2,1,http,47755.617,8370.312,10,6,255,255,2050788202,2545919974,142,45,1,0,1130.6411,67.77006,21.60089,41.292,0.060032,0.00762,0.052412,0,1,1.0,0,0,1,1,1,1,1,1,1,Exploits,1,ext,ext
475261,tcp,FIN,0.024764,2854,29648,31,29,7,17,-,901954.44,9378453.0,46,48,255,255,2038268322,4293924103,62,618,0,0,32.584187,31.265814,0.543089,0.516128,0.000637,0.000502,0.000135,0,0,0.0,0,0,9,7,4,3,1,1,1,normal,0,ext,ext
1785928,udp,CON,0.001044,146,178,31,29,0,0,dns,559386.94,681992.3,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,3,1,5,3,3,1,1,normal,0,ext,ext
366763,udp,CON,0.001128,146,178,31,29,0,0,dns,517730.5,631205.7,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.009,0.0,0.0,0.0,0,0,0.0,0,0,4,5,3,2,1,1,1,normal,0,ext,ext
1733505,tcp,FIN,0.515796,7824,15336,31,29,30,32,-,120357.66,235984.77,122,126,255,255,2653087254,2654115644,64,122,0,0,450.91644,442.35355,4.295267,4.122528,0.0006,0.000474,0.000126,0,0,0.0,0,0,8,4,5,9,1,1,3,normal,0,ext,ext
478089,tcp,FIN,10.809476,18578,1087890,31,29,2,370,http,7801.489,457532.38,348,746,255,255,2380888549,245065828,53,1458,1,524288,5719.576,3889.8691,54.743526,25.497862,0.000588,0.000465,0.000123,0,0,1.0,0,0,2,3,3,3,1,1,2,normal,0,ext,ext
1754112,tcp,FIN,1.331858,37812,3484,31,29,19,8,smtp,222918.66,20452.63,54,44,255,255,1514913896,1568713640,700,79,0,0,1843.6625,57.261124,25.123075,30.961489,0.000633,0.000511,0.000122,0,0,0.0,0,0,1,3,1,2,1,1,1,normal,0,ext,ext
1027966,tcp,FIN,0.003965,1052,824,31,29,2,2,http,1858259.8,1497099.6,8,10,255,255,2022459767,2023523076,132,82,1,83,32.888966,0.699812,0.517143,0.382333,0.000661,0.00052,0.000141,0,0,1.0,0,0,2,4,7,8,2,1,2,normal,0,ext,ext
1716217,tcp,FIN,0.034896,2334,14370,31,29,7,11,-,520403.47,3202888.5,36,36,255,255,617785607,2783289009,65,399,0,0,0.0,1.805565,1.015853,0.982686,0.000616,0.000498,0.000118,0,0,0.0,0,0,5,6,3,3,1,1,1,normal,0,ext,ext
1251851,tcp,FIN,0.01685,2230,15228,31,29,7,11,-,1027893.2,7029080.0,34,36,255,255,3789380239,1644268868,66,423,0,0,31.80814,30.330109,0.501212,0.448829,0.001284,0.001132,0.000152,0,0,0.0,0,0,13,2,3,2,1,1,1,normal,0,ext,ext
566473,tcp,FIN,1.05139,1684,10168,31,29,3,5,http,11900.436,73076.59,14,18,255,255,3142361281,3143393666,120,565,1,3924,9008.748,7890.66,80.846,61.815117,0.00066,0.000528,0.000132,0,0,1.0,0,0,1,1,2,1,1,1,1,normal,0,ext,ext
1377331,tcp,FIN,0.033816,3598,45608,31,29,7,24,-,837236.9,10615804.0,60,62,255,255,796956007,2959409212,60,736,0,0,33.679226,33.633568,0.577569,0.546541,0.000584,0.000474,0.00011,0,0,0.0,0,0,3,5,4,3,1,1,1,normal,0,ext,ext
1421308,tcp,FIN,0.788757,972,556,254,252,5,3,-,9249.997,5081.4126,16,10,255,255,572367116,3639517141,61,56,0,0,2573.4724,117.54996,52.525734,83.044334,0.116547,0.041351,0.075196,0,1,0.0,0,0,6,5,1,2,1,1,5,normal,0,ext,ext
247106,udp,CON,0.001092,146,178,31,29,0,0,dns,534798.5,652014.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0,0,1,2,2,2,1,1,1,normal,0,ext,ext
1721079,tcp,FIN,1.232019,2062,268,254,252,2,1,-,12051.763,1454.5231,10,6,255,255,1427648823,326750310,206,45,0,0,7665.6675,389.39835,131.58867,166.2804,0.18573074,0.091615,0.08856695,0,1,0.0,0,0,5,4,1,2,1,1,4,Fuzzers,1,ext,ext
1200848,tcp,CON,7e-06,86,0,254,0,0,0,-,49142856.0,0.0,2,0,255,0,1254522141,0,43,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,0,15,8,6,11,5,4,7,normal,0,ext,ext
431806,tcp,FIN,0.016968,2750,28770,31,29,7,16,-,1267326.6,13256482.0,44,44,255,255,1751689562,1752002569,63,654,0,0,21.500843,21.17648,0.387442,0.381372,0.000909,0.00056,0.000349,0,0,0.0,0,0,23,12,4,5,2,2,2,normal,0,ext,ext
946438,tcp,FIN,0.019055,1540,1644,31,29,4,4,-,606245.06,652007.4,16,18,255,255,2552697479,407742269,96,91,0,0,75.34419,2.229196,1.243867,1.092706,0.000608,0.000475,0.000133,0,0,0.0,0,0,9,7,7,12,6,1,6,normal,0,ext,ext
1811742,tcp,FIN,0.406088,588,268,254,252,2,1,-,10441.087,4412.837,10,6,255,255,753220640,3885565750,59,45,0,0,2533.1323,97.2203,43.114666,68.379,0.095297,0.06419,0.031107,0,1,0.0,0,0,5,2,1,1,1,1,2,normal,0,ext,ext
187124,tcp,FIN,0.010937,2438,20718,31,29,7,13,-,1736490.9,14776264.0,38,40,255,255,2048320649,4198212442,64,518,0,0,16.641111,15.465195,0.287324,0.265179,0.000724,0.000584,0.00014,0,0,0.0,0,0,10,10,2,3,1,1,1,normal,0,ext,ext
1744855,tcp,FIN,0.136221,320,1914,31,29,1,2,ftp-data,15680.401,98369.555,6,8,255,255,273214214,2646242550,53,239,0,0,1897.541,46.34645,27.1514,19.255857,0.001563,0.001427,0.000136,0,0,0.0,0,0,3,3,5,3,1,1,4,normal,0,ext,ext
708127,udp,CON,0.001782,520,304,31,29,0,0,-,1750841.8,1023569.06,4,4,0,0,0,0,130,76,0,0,0.629796,0.328107,0.452333,0.237,0.0,0.0,0.0,0,0,0.0,0,0,9,9,6,5,1,1,4,normal,0,ext,ext
2001557,udp,INT,6e-06,134,0,62,0,0,0,dns,89333330.0,0.0,2,0,0,0,0,0,67,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0,0,6,6,3,3,3,3,6,Exploits,1,ext,ext
355503,udp,CON,0.001099,130,162,31,29,0,0,dns,473157.4,589626.94,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.01,0.007,0.0,0.0,0.0,0,0,0.0,0,0,7,4,4,4,1,1,1,normal,0,ext,ext
64951,tcp,FIN,0.882203,60010,2124,62,252,28,8,smtp,535414.2,18526.348,62,26,255,255,397248653,980521127,968,82,0,0,1117.5786,42.97215,14.462344,34.19876,0.057987,0.010985,0.047002,0,1,0.0,0,0,1,1,1,2,1,1,1,Exploits,1,ext,ext
1643647,udp,CON,0.000985,146,178,31,29,0,0,dns,592893.4,722842.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0,0,0.0,0,0,2,2,12,2,2,1,1,normal,0,ext,ext
872932,tcp,FIN,0.018657,2438,19422,31,29,7,13,-,1017955.7,8120062.0,38,40,255,255,817741562,818025292,64,486,0,0,34.159985,32.141113,0.494432,0.46459,0.000661,0.000537,0.000124,0,0,0.0,0,0,9,13,6,8,1,1,2,normal,0,ext,ext
1586149,arp,CON,10.809476,56,92,0,0,0,0,-,6.458203,10.609905,2,2,0,0,0,0,28,46,0,0,0.0,0.0,206.36581,166.2804,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,1,1,1,1,normal,0,int-10,int-10
1048235,tcp,FIN,2.113147,2934,3742,31,29,11,15,ftp,10895.598,13905.327,52,54,255,255,2777003625,739445731,56,69,0,0,2732.6738,94.996185,41.42751,39.860394,0.000684,0.000542,0.000142,0,0,0.0,1,1,1,1,4,2,1,1,3,normal,0,ext,ext
561635,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.56,669802.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.004,0.009,0.0,0.0,0.0,0,0,0.0,0,0,2,2,1,3,1,1,1,normal,0,ext,ext
2006523,udp,CON,0.001066,130,162,31,29,0,0,dns,487804.9,607879.94,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,1,2,6,1,1,2,normal,0,ext,ext
1782157,tcp,FIN,0.015954,2542,26176,31,29,7,15,-,1243073.8,12827879.0,40,44,255,255,155111619,2304969543,64,595,0,0,24.939394,23.97054,0.401026,0.374878,0.000719,0.000578,0.000141,0,0,0.0,0,0,5,4,3,4,1,1,1,normal,0,ext,ext
858610,udp,CON,0.001334,146,178,31,29,0,0,dns,437781.1,533733.1,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.006,0.003,0.0,0.0,0.0,0,0,0.0,0,0,1,3,2,2,1,1,2,normal,0,ext,ext
718187,tcp,FIN,0.025974,3806,51558,31,29,7,26,-,1154077.1,15639332.0,64,66,255,255,3136578771,3136880760,59,781,0,0,21.443445,21.30309,0.406984,0.390154,0.000749,0.000603,0.000146,0,0,0.0,0,0,8,6,4,5,1,1,2,normal,0,ext,ext
570842,tcp,FIN,1.130397,1580,10168,31,29,3,5,http,10254.805,67969.05,12,18,255,255,510408091,611517255,132,565,1,3924,10291.365,8292.918,102.727905,66.46488,0.000668,0.00049,0.000178,0,0,1.0,0,0,1,2,1,1,1,1,1,normal,0,ext,ext
2051725,udp,CON,0.001072,146,178,31,29,0,0,dns,544776.1,664179.1,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,3,1,15,3,1,1,1,normal,0,ext,ext
1835677,udp,CON,0.001027,146,178,31,29,0,0,dns,568646.56,693281.4,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.006,0.0,0.0,0.0,0,0,0.0,0,0,2,1,1,6,2,1,1,normal,0,ext,ext
1362749,tcp,FIN,0.042652,2958,32304,31,29,7,18,-,543374.3,5932852.0,48,48,255,255,3994561128,4013157624,62,673,0,0,54.90229,57.127445,0.900085,0.858913,0.003261,0.003134,0.000127,0,0,0.0,0,0,8,5,2,2,1,1,3,normal,0,ext,ext
1213296,udp,CON,0.001025,146,178,31,29,0,0,dns,569756.1,694634.1,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.004,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,4,2,1,1,1,2,normal,0,ext,ext
1207549,tcp,FIN,0.979683,1202,29548,62,252,2,11,http,8998.829,232671.19,12,28,255,255,1920661091,3901282315,100,1055,1,13824,6577.4893,3383.3896,89.052086,34.169113,0.17149,0.057108,0.08856695,0,1,1.0,0,0,2,1,2,2,1,1,2,Generic,1,ext,ext
1840202,tcp,FIN,0.773896,7808,15116,31,29,30,32,-,80052.1,155028.6,122,126,255,255,1057572963,3208108951,64,120,0,0,421.7175,413.20816,6.555348,6.187344,0.000585,0.000465,0.00012,0,0,0.0,0,0,5,6,2,1,1,1,1,normal,0,ext,ext
1692972,tcp,FIN,0.080982,4238,65938,31,29,7,30,-,412931.28,6425823.0,72,74,255,255,2805370063,2844011445,59,891,0,0,79.14907,77.42199,1.136296,1.102616,0.000614,0.000488,0.000126,0,0,0.0,0,0,4,9,1,2,1,1,1,normal,0,ext,ext
473746,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.7,675521.8,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.002,0.008,0.0,0.0,0.0,0,0,0.0,0,0,2,6,2,2,1,1,1,normal,0,ext,ext
400844,tcp,FIN,0.03101,4238,61854,31,29,7,30,-,1078361.9,15741761.0,72,74,255,255,2366322557,221393648,59,836,0,0,22.587957,22.020632,0.438443,0.413315,0.000966,0.000827,0.000139,0,0,0.0,0,0,11,18,15,8,4,4,4,normal,0,ext,ext
1144426,tcp,FIN,0.012794,2558,23532,31,29,7,14,-,1560106.2,14364233.0,40,42,255,255,3894139834,1767687915,64,560,0,0,18.09385,17.53474,0.320256,0.298976,0.000671,0.000533,0.000138,0,0,0.0,0,0,6,7,5,4,1,1,3,normal,0,ext,ext
2566,tcp,FIN,1.820522,320,1862,31,29,1,2,ftp-data,1173.2899,7162.781,6,8,255,255,1903724960,3463361612,53,233,0,0,11714.749,636.128,206.36581,166.2804,0.001722,0.001532,0.00019,0,0,0.0,0,0,3,1,2,3,2,1,1,normal,0,ext,ext
343723,tcp,FIN,0.044919,3598,45608,31,29,7,24,-,630290.06,7991807.5,60,62,255,255,3722036406,1590134619,60,736,0,0,49.113415,48.040176,0.755695,0.72782,0.000645,0.000515,0.00013,0,0,0.0,0,0,16,6,2,6,1,1,1,normal,0,ext,ext
322015,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3,690591.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0,0,1,2,1,3,1,1,1,normal,0,ext,ext
1887059,tcp,FIN,0.036993,3390,44558,31,29,7,22,-,720136.25,9469900.0,56,58,255,255,1595093336,1595412031,61,768,0,0,45.791214,45.653286,0.666927,0.649679,0.000946,0.000602,0.000344,0,0,0.0,0,0,2,2,2,2,1,1,1,normal,0,ext,ext
628792,tcp,FIN,0.004495,424,8824,31,29,1,4,ftp-data,660289.2,14396440.0,8,12,255,255,3346470496,3353609750,53,735,0,0,35.78157,20.277437,0.597,0.359455,0.000698,0.000538,0.00016,0,0,0.0,0,0,3,3,5,7,1,1,3,normal,0,ext,ext
1155944,tcp,FIN,1.005666,1580,10168,31,29,3,5,http,11526.689,76399.125,12,18,255,255,776010493,777053790,132,565,1,3924,9530.215,7674.7,91.39255,59.124176,0.000699,0.000552,0.000147,0,0,1.0,0,0,2,3,3,5,1,1,2,normal,0,ext,ext
1272249,tcp,FIN,0.021927,3182,39582,31,29,7,20,-,1138687.5,14173941.0,52,54,255,255,3936979065,1805621652,61,733,0,0,24.965761,23.955593,0.441224,0.411404,0.000664,0.000528,0.000136,0,0,0.0,0,0,2,2,3,3,1,1,1,normal,0,ext,ext
761157,tcp,FIN,0.005935,2048,2410,31,29,6,7,-,2645998.5,3124515.8,24,26,255,255,3361149675,1216054010,85,93,0,0,14.675494,13.070648,0.241565,0.2118,0.000793,0.000639,0.000154,0,0,0.0,0,0,9,8,1,4,1,1,1,normal,0,ext,ext
1477588,tcp,FIN,1.146304,1684,10168,31,29,3,5,http,10915.08,67025.85,14,18,255,255,2835623674,691326417,120,565,1,0,9872.598,8605.98,88.15,67.396645,0.000725,0.000557,0.000168,0,0,1.0,0,0,3,2,4,5,3,1,2,normal,0,ext,ext
1632958,tcp,FIN,0.10285,5174,90666,31,29,7,39,-,398016.53,6975673.5,90,92,255,255,3281294302,1136204665,57,986,0,0,69.12061,68.19971,1.152124,1.123593,0.000749,0.000594,0.000155,0,0,0.0,0,0,4,3,4,2,1,1,2,normal,0,ext,ext
1182387,tcp,FIN,0.03292,2438,20194,31,29,7,13,-,576913.75,4784933.5,38,40,255,255,1751438022,1751734489,64,505,0,0,64.280556,61.318497,0.9316,0.851184,0.000736,0.000566,0.00017,0,0,0.0,0,0,7,2,2,6,1,1,1,normal,0,ext,ext
285664,tcp,FIN,0.004222,424,8824,31,29,1,4,ftp-data,702984.4,15327333.0,8,12,255,255,3148641146,1006330126,53,735,0,0,33.572872,19.739182,0.556714,0.339909,0.000617,0.000479,0.000138,0,0,0.0,0,0,4,3,5,9,1,1,4,normal,0,ext,ext
1428663,pim,INT,6e-06,200,0,254,0,0,0,-,133333330.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0,0,4,4,2,24,2,2,4,Backdoor,1,ext,ext
1116197,tcp,FIN,0.158875,3718,47774,31,29,7,24,-,184245.47,2366841.8,62,62,255,255,3963167275,1888287521,60,771,0,0,146.9182,3.808681,2.599377,2.596672,0.000592,0.000475,0.000117,0,0,0.0,0,0,4,1,3,2,1,1,1,normal,0,ext,ext
1878111,tcp,FIN,2.485964,1734,164013,62,252,7,69,pop3,5435.316,524191.0,38,146,255,255,185203091,649323760,46,1123,0,0,4261.2983,1929.0505,67.18822,16.670324,0.105561,0.054768,0.050793,0,1,0.0,0,0,1,1,1,1,1,1,1,Exploits,1,ext,ext
1694032,tcp,FIN,0.049438,4342,60892,31,29,7,30,-,693231.94,9720458.0,74,74,255,255,1273464762,1274028550,59,823,0,0,42.533195,1.16264,0.672931,0.669589,0.000697,0.000551,0.000146,0,0,0.0,0,0,5,2,3,5,1,1,2,normal,0,ext,ext
49112,tcp,FIN,0.179128,2054,2478,31,29,6,6,-,87579.83,106069.4,22,24,255,255,2327098032,2327379555,93,103,0,0,0.0,479.13824,8.513238,7.764131,0.000674,0.000547,0.000127,0,0,0.0,0,0,7,6,2,1,1,1,1,normal,0,ext,ext
514356,tcp,FIN,0.097055,3598,45458,31,29,7,24,-,291710.88,3686569.2,60,62,255,255,1998630760,1998938194,60,733,0,0,92.355965,91.55372,1.639203,1.580508,0.000761,0.000633,0.000128,0,0,0.0,0,0,4,5,1,4,1,1,1,normal,0,ext,ext
633065,tcp,FIN,0.152027,5174,89822,31,29,7,39,-,269267.97,4674117.0,90,90,255,255,711657588,2857372223,57,998,0,0,113.07129,113.85866,1.704191,1.699584,0.000879,0.000753,0.000126,0,0,0.0,0,0,11,10,4,5,1,1,1,normal,0,ext,ext
460354,udp,CON,0.001226,146,178,31,29,0,0,dns,476345.84,580750.4,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0,0,2,2,2,1,1,1,1,normal,0,ext,ext
795840,tcp,FIN,0.117114,2856,64718,31,29,6,26,-,190241.98,4353911.5,40,66,255,255,1715349493,1718735713,71,981,0,0,193.46678,113.94841,2.993154,1.794292,0.000687,0.000481,0.000206,0,0,0.0,0,0,9,7,3,3,1,1,2,normal,0,ext,ext
851256,udp,CON,0.004976,568,312,31,29,0,0,-,684887.44,376205.78,4,4,0,0,0,0,142,78,0,0,1.818915,1.573312,1.295667,1.121,0.0,0.0,0.0,0,0,0.0,0,0,5,11,5,4,1,1,3,normal,0,ext,ext
877313,tcp,FIN,0.014916,2542,22546,31,29,7,14,-,1329579.0,11804773.0,40,42,255,255,2998305072,856793944,64,537,0,0,22.513643,23.541159,0.373256,0.35139,0.000636,0.000506,0.00013,0,0,0.0,0,0,9,4,3,2,1,1,1,normal,0,ext,ext
462819,udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3,674242.44,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.006,0.0,0.0,0.0,0,0,0.0,0,0,4,5,3,3,1,1,2,normal,0,ext,ext
